,created_at,location,name,s_o
1229,2020-04-09 02:11:17,Kathua,ᴋᴀᴛʜᴜᴀ ᴜᴘᴅᴀᴛᴇ,0
1230,2020-04-09 02:11:17,"Berlin, Germany",EUROMAT,1
1231,2020-04-09 02:11:17,,RLR,0
1232,2020-04-09 02:11:17,,Alicia DD,1
1233,2020-04-09 02:11:17,,Alicia DD,1
1234,2020-04-09 02:11:17,,Alicia DD,1
1235,2020-04-09 02:11:17,"Miami, FL",endless screaming,1
1236,2020-04-09 02:11:17,"Miami, FL",endless screaming,1
1237,2020-04-09 02:11:17,"Miami, FL",endless screaming,1
1238,2020-04-09 02:11:17,,Pádraig Ó hÉilidhe #Palestine #FreeKashmir🎗️🇧🇴,0
1239,2020-04-09 02:11:16,"Florida, USA",Michael Gallino,1
1240,2020-04-09 02:11:16,#PA01,Meme_Guru2020,0
1241,2020-04-09 02:11:16,,Zenaida Harvell,0
1242,2020-04-09 02:11:16,,Zenaida Harvell,0
1243,2020-04-09 02:11:16,,Zenaida Harvell,1
1244,2020-04-09 02:11:16,"Unceded Vancouver, Canada",Sandra Smiley,0
1245,2020-04-09 02:11:16,UK/GER/Florida,Juvon #washhands #stayhomestaysafe #testandtrace,1
1246,2020-04-09 02:11:16,UK/GER/Florida,Juvon #washhands #stayhomestaysafe #testandtrace,1
1247,2020-04-09 02:11:16,,Joann Graham,0
1248,2020-04-09 02:11:16,,Joann Graham,1
1249,2020-04-09 02:11:16,,Joann Graham,1
1250,2020-04-09 02:11:16,,Joann Graham,1
1251,2020-04-09 02:11:16,,Sheila,0
1252,2020-04-09 02:11:16,,Sheila,1
1253,2020-04-09 02:11:16,,Sheila,1
1254,2020-04-09 02:11:16,,Rifat ahmed,1
1255,2020-04-09 02:11:16,Dallas|New York|London|L.A.,No Quarter Will Be Given,0
1256,2020-04-09 02:11:16,,qwakening,0
1257,2020-04-09 02:11:16,,qwakening,0
1258,2020-04-09 02:11:16,,qwakening,1
1259,2020-04-09 02:11:16,,qwakening,1
1260,2020-04-09 02:11:16,,discountJay,1
1261,2020-04-09 02:11:16,"California, USA",Wandafay Daily,1
1262,2020-04-09 02:11:16,"California, USA",Wandafay Daily,1
1263,2020-04-09 02:11:16,"California, USA",Wandafay Daily,0
1264,2020-04-09 02:11:16,"Bronx, NY",omi,0
1265,2020-04-09 02:11:16,"Bronx, NY",omi,1
1266,2020-04-09 02:11:16,United States,🔬🧬Olivia 🧬🔬,1
1267,2020-04-09 02:11:16,United States,🔬🧬Olivia 🧬🔬,1
1268,2020-04-09 02:11:16,United States,🔬🧬Olivia 🧬🔬,1
1269,2020-04-09 02:11:16,United States,🔬🧬Olivia 🧬🔬,1
1270,2020-04-09 02:11:16,,MACUMA CU,0
1271,2020-04-09 02:11:16,Sailboat,Popeye,1
1272,2020-04-09 02:11:16,Sailboat,Popeye,1
1273,2020-04-09 02:11:16,,Jennifer Westlake,0
1274,2020-04-09 02:11:16,,Jennifer Westlake,1
1275,2020-04-09 02:11:16,"Huntington Beach, CA",Ascher,0
1276,2020-04-09 02:11:16,"Shahjahanpur, India",Aniket Yadav AHiर💪💪💪,0
1277,2020-04-09 02:11:16,,AceTriad,0
1278,2020-04-09 02:11:16,,AceTriad,1
1279,2020-04-09 02:11:16,baltimore • alexandria ,kemo.,1
1280,2020-04-09 02:11:16,baltimore • alexandria ,kemo.,1
1281,2020-04-09 02:11:16,Palu ,frans wijaya,1
1282,2020-04-09 02:11:16,Palu ,frans wijaya,1
1283,2020-04-09 02:11:16,,cam oxendale,0
1284,2020-04-09 02:11:16,,cam oxendale,0
1285,2020-04-09 02:11:16,,cam oxendale,1
1286,2020-04-09 02:11:15,DC MD VA,DMVSoccer.com,0
1287,2020-04-09 02:11:15,DC MD VA,DMVSoccer.com,1
1288,2020-04-09 02:11:15,DC MD VA,DMVSoccer.com,1
1289,2020-04-09 02:11:15,DC MD VA,DMVSoccer.com,1
1290,2020-04-09 02:11:15,DC MD VA,DMVSoccer.com,1
1291,2020-04-09 02:11:15,USA,bam,0
1292,2020-04-09 02:11:15,USA,bam,0
1293,2020-04-09 02:11:15,USA,bam,1
1294,2020-04-09 02:11:15,USA,bam,1
1295,2020-04-09 02:11:15,Gharaunda,Ankit Singla,1
1296,2020-04-09 02:11:15,Gharaunda,Ankit Singla,1
1297,2020-04-09 02:11:15,Gharaunda,Ankit Singla,1
1298,2020-04-09 02:11:15,USA,Ken Jones⭐️⭐️⭐️,1
1299,2020-04-09 02:11:15,USA,Ken Jones⭐️⭐️⭐️,1
1300,2020-04-09 02:11:15,USA,Ken Jones⭐️⭐️⭐️,1
1301,2020-04-09 02:11:15,USA,Ken Jones⭐️⭐️⭐️,1
1302,2020-04-09 02:11:15,Hong Kong,Jerrymike🇭🇰😷,0
1303,2020-04-09 02:11:15,"Berkeley, CA",Tracy🌊🌊🌊,1
1304,2020-04-09 02:11:15,"Berkeley, CA",Tracy🌊🌊🌊,1
1305,2020-04-09 02:11:15,"Berkeley, CA",Tracy🌊🌊🌊,1
1306,2020-04-09 02:11:15,,MadAboutHogs,0
1307,2020-04-09 02:11:15,,Shan Ali PSF,1
1308,2020-04-09 02:11:15,,Shan Ali PSF,1
1309,2020-04-09 02:11:15,,Laura Grady,1
1310,2020-04-09 02:11:15,,Laura Grady,1
1311,2020-04-09 02:11:15,,Anne #StopYulin ⭐️⭐️⭐️,1
1312,2020-04-09 02:11:15,,Debi⭐️⭐️⭐️,0
1313,2020-04-09 02:11:15,,andrea dee,0
1314,2020-04-09 02:11:15,,andrea dee,1
1315,2020-04-09 02:11:15,"Little Rock, AR",KeLo Cat,1
1316,2020-04-09 02:11:15,"Little Rock, AR",KeLo Cat,1
1317,2020-04-09 02:11:15,,Majidadin DanMatawallen Nupe,1
1318,2020-04-09 02:11:15,Arizona,Bill Chunn,1
1319,2020-04-09 02:11:15,کشمیر  ,sardar Umar Sarfaraz khan,1
1320,2020-04-09 02:11:15,"Rajshahi, Bangladesh",India In Rajshahi,0
1321,2020-04-09 02:11:15,"Rajshahi, Bangladesh",India In Rajshahi,1
1322,2020-04-09 02:11:15,"Washington, DC",Farhana Khera,0
1323,2020-04-09 02:11:15,"Washington, DC",Farhana Khera,0
1324,2020-04-09 02:11:15,"California, USA",Helen🌊🌊🌊😋🌊🌊🌊🔥🔥,1
1325,2020-04-09 02:11:15,"California, USA",Helen🌊🌊🌊😋🌊🌊🌊🔥🔥,1
1326,2020-04-09 02:11:15,,SoulSentiments,0
1327,2020-04-09 02:11:15,Ottawa,G Godwin,1
1328,2020-04-09 02:11:15,,Frances,1
1329,2020-04-09 02:11:15,,Frances,1
1330,2020-04-09 02:11:15,,Frances,1
1331,2020-04-09 02:11:15,,мina,0
1332,2020-04-09 02:11:15,,мina,1
1333,2020-04-09 02:11:15,,$Kinashuler,1
1334,2020-04-09 02:11:14,,Elizgen,1
1335,2020-04-09 02:11:14,,ken reid,1
1336,2020-04-09 02:11:14,,ken reid,1
1337,2020-04-09 02:11:14,,ken reid,0
1338,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1339,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1340,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1341,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1342,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1343,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1344,2020-04-09 02:11:14,"EMRS Lumla, Tawang. AP, India",Anil Bahl अनिल बहल 💞🔱,1
1345,2020-04-09 02:11:14,Boston,Remove Trump 202-224-3121☎️,1
1346,2020-04-09 02:11:14,Boston,Remove Trump 202-224-3121☎️,1
1347,2020-04-09 02:11:14,Boston,Remove Trump 202-224-3121☎️,0
1348,2020-04-09 02:11:14,"ÜT: 13.787334,100.652111",Kosalla,1
1349,2020-04-09 02:11:14,"ÜT: 13.787334,100.652111",Kosalla,0
1350,2020-04-09 02:11:14,"ÜT: 13.787334,100.652111",Kosalla,1
1351,2020-04-09 02:11:14,,Lisette Manliclic ️‍🌈🌸🌻🌺🐶🍧,0
1352,2020-04-09 02:11:14,Florida,#ResistEveryDayEveryWay,1
1353,2020-04-09 02:11:14,Florida,#ResistEveryDayEveryWay,1
1354,2020-04-09 02:11:14,Schönwald im Schwarzwald,Warren Rockefeller,1
1355,2020-04-09 02:11:14,Schönwald im Schwarzwald,Warren Rockefeller,1
1356,2020-04-09 02:11:14,Schönwald im Schwarzwald,Warren Rockefeller,1
1357,2020-04-09 02:11:14,Schönwald im Schwarzwald,Warren Rockefeller,1
1358,2020-04-09 02:11:14,,PM_512,1
1359,2020-04-09 02:11:14,,PM_512,0
1360,2020-04-09 02:11:14,,PM_512,0
1361,2020-04-09 02:11:14,USA,Tadpole,0
1362,2020-04-09 02:11:14,Taiwan,http404,0
1363,2020-04-09 02:11:14,Taiwan,http404,1
1364,2020-04-09 02:11:14,Taiwan,http404,1
1365,2020-04-09 02:11:14,Taiwan,http404,1
1366,2020-04-09 02:11:14,Taiwan,http404,1
1367,2020-04-09 02:11:14,Long Island,Roc Z,1
1368,2020-04-09 02:11:14,Long Island,Roc Z,0
1369,2020-04-09 02:11:14,"Pensacola, FL",Jordan,1
1370,2020-04-09 02:11:14,"Pensacola, FL",Jordan,0
1371,2020-04-09 02:11:14,"Pensacola, FL",Jordan,0
1372,2020-04-09 02:11:14,"Pensacola, FL",Jordan,1
1373,2020-04-09 02:11:14,"Michigan, USA",lin springer,0
1374,2020-04-09 02:11:14,"Neenah, WI USA",Chuck Coan,0
1375,2020-04-09 02:11:14,,本の案内人,0
1376,2020-04-09 02:11:14,United States,Taborwoods,1
1377,2020-04-09 02:11:14,"New York, USA",Samuel Osterhoudt,0
1378,2020-04-09 02:11:14,"New York, USA",Samuel Osterhoudt,0
1379,2020-04-09 02:11:14,San Francisco Bay Area,Gabriella West,0
1380,2020-04-09 02:11:14,Malaysia,Ketaki Rituraj,1
1381,2020-04-09 02:11:14,"Asheville, NC",Michelle Lanza💛,1
1382,2020-04-09 02:11:14,"Asheville, NC",Michelle Lanza💛,0
1383,2020-04-09 02:11:14,"Asheville, NC",Michelle Lanza💛,0
1384,2020-04-09 02:11:14,"Asheville, NC",Michelle Lanza💛,1
1385,2020-04-09 02:11:14,"Florida, USA",AlPha😹Feminist(@🏠),0
1386,2020-04-09 02:11:14,"Florida, USA",AlPha😹Feminist(@🏠),1
1387,2020-04-09 02:11:14,"Florida, USA",AlPha😹Feminist(@🏠),1
1388,2020-04-09 02:11:13,,Cool+Dry,1
1389,2020-04-09 02:11:13,,Cool+Dry,0
1390,2020-04-09 02:11:13,,Cool+Dry,1
1391,2020-04-09 02:11:13,,Cool+Dry,1
1392,2020-04-09 02:11:13,,Cool+Dry,1
1393,2020-04-09 02:11:13,,Adam Levesque,0
1394,2020-04-09 02:11:13,,Adam Levesque,1
1395,2020-04-09 02:11:13,lost & found,Wezmaster,0
1396,2020-04-09 02:11:13,lost & found,Wezmaster,1
1397,2020-04-09 02:11:13,,SK PRINCE,0
1398,2020-04-09 02:11:13,,SK PRINCE,0
1399,2020-04-09 02:11:13,"Charlottesville, Virginia",Heather Balmat,1
1400,2020-04-09 02:11:13,"Chioggia, Veneto",Sean,1
1401,2020-04-09 02:11:13,"Chioggia, Veneto",Sean,1
1402,2020-04-09 02:11:13,"Chioggia, Veneto",Sean,1
1403,2020-04-09 02:11:13,"Chioggia, Veneto",Sean,1
1404,2020-04-09 02:11:13,"Chioggia, Veneto",Sean,1
1405,2020-04-09 02:11:13,Living in the moment ,Sarah Quebe,1
1406,2020-04-09 02:11:13,Mindyourdamnbusiness,Quierra_jhinii❤️,0
1407,2020-04-09 02:11:13,"Lima, Peru",Jairzinho Rodriguez,0
1408,2020-04-09 02:11:13,"Lima, Peru",Jairzinho Rodriguez,1
1409,2020-04-09 02:11:13,Philadelphia,Katie Davidson 🍑#ImpeachTrumpForever VoteBlue2020,0
1410,2020-04-09 02:11:13,Philadelphia,Katie Davidson 🍑#ImpeachTrumpForever VoteBlue2020,1
1411,2020-04-09 02:11:13,Philadelphia,Katie Davidson 🍑#ImpeachTrumpForever VoteBlue2020,1
1412,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1413,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1414,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1415,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1416,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1417,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1418,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1419,2020-04-09 02:11:13,"San Antonio, TX",catheyr6,1
1420,2020-04-09 02:11:13,"Chicago, IL",Lara Shayne,1
1421,2020-04-09 02:11:13,"Bethesda, MD",Popsy Kanagaratnam,1
1422,2020-04-09 02:11:13,"Bethesda, MD",Popsy Kanagaratnam,1
1423,2020-04-09 02:11:13,"Bethesda, MD",Popsy Kanagaratnam,0
1424,2020-04-09 02:11:13,,James,1
1425,2020-04-09 02:11:13,"Mumbai, India",Shailesh Derhgawen,1
1426,2020-04-09 02:11:13,"Mumbai, India",Shailesh Derhgawen,0
1427,2020-04-09 02:11:13,"Mumbai, India",Shailesh Derhgawen,1
1428,2020-04-09 02:11:13,"Mumbai, India",Shailesh Derhgawen,1
1429,2020-04-09 02:11:13,TEXAS,🇺🇸 We The People 🇺🇸,1
1430,2020-04-09 02:11:13,TEXAS,🇺🇸 We The People 🇺🇸,1
1431,2020-04-09 02:11:13,"Ameca, Jalisco",trαcy,0
1432,2020-04-09 02:11:13,"Ameca, Jalisco",trαcy,0
1433,2020-04-09 02:11:13,"Ameca, Jalisco",trαcy,1
1434,2020-04-09 02:11:13,"Ameca, Jalisco",trαcy,1
1435,2020-04-09 02:11:13,"Ameca, Jalisco",trαcy,1
1436,2020-04-09 02:11:13,"Lucknow, India",Varun Mishra,0
1437,2020-04-09 02:11:13,"New York, NY",Mike 🙏🏻⭐️⭐️⭐️🙏🏻,0
1438,2020-04-09 02:11:12,United States,CHICKAPEA,0
1439,2020-04-09 02:11:12,United States,CHICKAPEA,1
1440,2020-04-09 02:11:12,"Atlanta, GA",Jonathan 🇭🇹🇨🇦,1
1441,2020-04-09 02:11:12,"Atlanta, GA",Jonathan 🇭🇹🇨🇦,1
1442,2020-04-09 02:11:12,Mt. Olympus,⚜️,1
1443,2020-04-09 02:11:12,Mt. Olympus,⚜️,0
1444,2020-04-09 02:11:12,Mt. Olympus,⚜️,0
1445,2020-04-09 02:11:12,Mt. Olympus,⚜️,1
1446,2020-04-09 02:11:12,"Eugene, Oregon",It Matters,0
1447,2020-04-09 02:11:12,"Eugene, Oregon",It Matters,1
1448,2020-04-09 02:11:12,"Eugene, Oregon",It Matters,0
1449,2020-04-09 02:11:12,Caracas-Venezuela Libre,Guillermo Muñoz R.,0
1450,2020-04-09 02:11:12,"Sicily, Italy",ABACUS Attivazione dei Bacini Culturali Siciliani,0
1451,2020-04-09 02:11:12,,Benny,0
1452,2020-04-09 02:11:12,,Neil Maclean,1
1453,2020-04-09 02:11:12,,DebH,0
1454,2020-04-09 02:11:12,with your girl,Lonely Boy,0
1455,2020-04-09 02:11:12,"Las Vegas, NV",Beau Murphy,1
1456,2020-04-09 02:11:12,"Las Vegas, NV",Beau Murphy,1
1457,2020-04-09 02:11:12,"Las Vegas, NV",Beau Murphy,1
1458,2020-04-09 02:11:12,"Las Vegas, NV",Beau Murphy,1
1459,2020-04-09 02:11:12,An island in the Salish Sea ,Amita Kuttner,0
1460,2020-04-09 02:11:12,,Emily,0
1461,2020-04-09 02:11:12,,Emily,1
1462,2020-04-09 02:11:12,,Emily,1
1463,2020-04-09 02:11:12,,小涵,1
1464,2020-04-09 02:11:12,London,Tahmid,1
1465,2020-04-09 02:11:12,London,Tahmid,0
1466,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1467,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,0
1468,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1469,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1470,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1471,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1472,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1473,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1474,2020-04-09 02:11:12,In JACK's Head Too,⚖Tha NYer⚖,1
1475,2020-04-09 02:11:12,Angwin,(((Aubyn Fulton))),0
1476,2020-04-09 02:11:12,"Pennsylvania, USA",Bernie,1
1477,2020-04-09 02:11:12,"Pennsylvania, USA",Bernie,0
1478,2020-04-09 02:11:11,,TakingHayekSeriously🧨,0
1479,2020-04-09 02:11:11,,TakingHayekSeriously🧨,1
1480,2020-04-09 02:11:11,in your mind,Tracy Janoucek,0
1481,2020-04-09 02:11:11,in your mind,Tracy Janoucek,1
1482,2020-04-09 02:11:11,in your mind,Tracy Janoucek,1
1483,2020-04-09 02:11:11,in your mind,Tracy Janoucek,0
1484,2020-04-09 02:11:11,,MAGA Gracie,1
1485,2020-04-09 02:11:11,,MAGA Gracie,0
1486,2020-04-09 02:11:11,,MAGA Gracie,1
1487,2020-04-09 02:11:11,USA,Lori,0
1488,2020-04-09 02:11:11,,Judy Walker,1
1489,2020-04-09 02:11:11,,ROCOCO,0
1490,2020-04-09 02:11:11,,ROCOCO,0
1491,2020-04-09 02:11:11,,ROCOCO,1
1492,2020-04-09 02:11:11,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,0
1493,2020-04-09 02:11:11,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,1
1494,2020-04-09 02:11:11,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,1
1495,2020-04-09 02:11:11,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,1
1496,2020-04-09 02:11:11,Ohio,SerenityInChains,0
1497,2020-04-09 02:11:11,"Houston, TX",Shelby #Persist #Resist #Yankees #USWNT,1
1498,2020-04-09 02:11:11,"Brooklyn, NY ",Dexter Henry,0
1499,2020-04-09 02:11:11,Ask the Secret Service,AmeriQan Descendant,1
1500,2020-04-09 02:11:11,,Bill Raines,1
1501,2020-04-09 02:11:11,,S.AMI Venkatesh 🇮🇳 🅼🅽🅼 🆄🅽🅾🅵🅵🅸🅲🅰🅻,0
1502,2020-04-09 02:11:11,,S.AMI Venkatesh 🇮🇳 🅼🅽🅼 🆄🅽🅾🅵🅵🅸🅲🅰🅻,1
1503,2020-04-09 02:11:11,,S.AMI Venkatesh 🇮🇳 🅼🅽🅼 🆄🅽🅾🅵🅵🅸🅲🅰🅻,0
1504,2020-04-09 02:11:11,,adahh,0
1505,2020-04-09 02:11:11,,adahh,1
1506,2020-04-09 02:11:11,,adahh,1
1507,2020-04-09 02:11:11,,adahh,1
1508,2020-04-09 02:11:11,,adahh,1
1509,2020-04-09 02:11:11,,adahh,1
1510,2020-04-09 02:11:11,Nepal,Santosh Neupane,1
1511,2020-04-09 02:11:11,Nepal,Santosh Neupane,0
1512,2020-04-09 02:11:11,"Toronto, Ontario",Matman,0
1513,2020-04-09 02:11:11,"Toronto, Ontario",Matman,1
1514,2020-04-09 02:11:11,"Toronto, Ontario",Matman,0
1515,2020-04-09 02:11:11,,nerdydisguisedark7799,0
1516,2020-04-09 02:11:11,,j cross,0
1517,2020-04-09 02:11:11,,j cross,1
1518,2020-04-09 02:11:11,"Atlanta, GA",Mickey Six,1
1519,2020-04-09 02:11:11,"Agra, India",prabhleen kaur malhotra,0
1520,2020-04-09 02:11:11,"Agra, India",prabhleen kaur malhotra,0
1521,2020-04-09 02:11:11,up b,Maroan,1
1522,2020-04-09 02:11:11,up b,Maroan,1
1523,2020-04-09 02:11:11,up b,Maroan,1
1524,2020-04-09 02:11:11,Kyrgyzstan,Abduvalieva Sagynbu,0
1525,2020-04-09 02:11:11,,PR Baseball,1
1526,2020-04-09 02:11:11,,PR Baseball,0
1527,2020-04-09 02:11:11,,Margrit,0
1528,2020-04-09 02:11:11,,Margrit,1
1529,2020-04-09 02:11:11,,Margrit,1
1530,2020-04-09 02:11:11,,Margrit,1
1531,2020-04-09 02:11:11,,Margrit,1
1532,2020-04-09 02:11:11,,Margrit,1
1533,2020-04-09 02:11:11,,Margrit,1
1534,2020-04-09 02:11:11,,Margrit,1
1535,2020-04-09 02:11:11,,CG_Zha Liyou查立友,0
1536,2020-04-09 02:11:11,,CG_Zha Liyou查立友,0
1537,2020-04-09 02:11:11,"California, USA",Shari McCarthy,0
1538,2020-04-09 02:11:11,"California, USA",Shari McCarthy,0
1539,2020-04-09 02:11:11,"Sambalpur, India",Birendra K,0
1540,2020-04-09 02:11:10,,atthapon.,1
1541,2020-04-09 02:11:10,,atthapon.,0
1542,2020-04-09 02:11:10,"Wimberley, TX",Marshall Masur,0
1543,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),0
1544,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),1
1545,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),1
1546,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),1
1547,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),1
1548,2020-04-09 02:11:10,"Karachi, Pakistan",AN ;),1
1549,2020-04-09 02:11:10,,Erika Zuloaga,1
1550,2020-04-09 02:11:10,,Erika Zuloaga,1
1551,2020-04-09 02:11:10,,Erika Zuloaga,1
1552,2020-04-09 02:11:10,,Erika Zuloaga,0
1553,2020-04-09 02:11:10,,Erika Zuloaga,1
1554,2020-04-09 02:11:10,,KCC,0
1555,2020-04-09 02:11:10,KC,Mindy Stagner,0
1556,2020-04-09 02:11:10,KC,Mindy Stagner,0
1557,2020-04-09 02:11:10,"Houston/Pearland, Texas",Bryan Tollerene,1
1558,2020-04-09 02:11:10,"Houston/Pearland, Texas",Bryan Tollerene,1
1559,2020-04-09 02:11:10,Neverland,Em-em,1
1560,2020-04-09 02:11:10,Neverland,Em-em,1
1561,2020-04-09 02:11:10,"gurugram, india",anil suri,0
1562,2020-04-09 02:11:10,,Walter Lochner,1
1563,2020-04-09 02:11:10,,©️h®️istophe®️ J🇨🇦🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿,1
1564,2020-04-09 02:11:10,,©️h®️istophe®️ J🇨🇦🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿,1
1565,2020-04-09 02:11:10,,©️h®️istophe®️ J🇨🇦🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿,0
1566,2020-04-09 02:11:10,,GG,0
1567,2020-04-09 02:11:10,,ken reid,1
1568,2020-04-09 02:11:10,,ken reid,1
1569,2020-04-09 02:11:10,,ken reid,1
1570,2020-04-09 02:11:10,New York City,JNKumar,0
1571,2020-04-09 02:11:10,New York City,JNKumar,1
1572,2020-04-09 02:11:10,New York City,JNKumar,0
1573,2020-04-09 02:11:10,New York City,JNKumar,0
1574,2020-04-09 02:11:10,New York City,JNKumar,1
1575,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1576,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1577,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1578,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1579,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1580,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1581,2020-04-09 02:11:10,United States,marlo45 🇺🇸,1
1582,2020-04-09 02:11:10,United Kingdom,Laleaney 👑,0
1583,2020-04-09 02:11:10,United Kingdom,Laleaney 👑,1
1584,2020-04-09 02:11:10,United Kingdom,Laleaney 👑,1
1585,2020-04-09 02:11:10,United Kingdom,Laleaney 👑,1
1586,2020-04-09 02:11:10,United Kingdom,Laleaney 👑,1
1587,2020-04-09 02:11:10,San Francisco,Geoffrey A. Fowler,0
1588,2020-04-09 02:11:10,,FSA1996,1
1589,2020-04-09 02:11:10,West Coast ,Corrine Anderson-Ket,1
1590,2020-04-09 02:11:10,,DSingh,1
1591,2020-04-09 02:11:10,,DSingh,0
1592,2020-04-09 02:11:10,United States,fairstairs lovebot,1
1593,2020-04-09 02:11:10,United States,fairstairs lovebot,1
1594,2020-04-09 02:11:10,United States,fairstairs lovebot,1
1595,2020-04-09 02:11:10,United States,fairstairs lovebot,1
1596,2020-04-09 02:11:10,United States,fairstairs lovebot,1
1597,2020-04-09 02:11:10,"Adelaide, South Australia",DaTTy Beshear’s Mistress,0
1598,2020-04-09 02:11:10,"Adelaide, South Australia",DaTTy Beshear’s Mistress,1
1599,2020-04-09 02:11:10,"Adelaide, South Australia",DaTTy Beshear’s Mistress,1
1600,2020-04-09 02:11:10,"Adelaide, South Australia",DaTTy Beshear’s Mistress,1
1601,2020-04-09 02:11:10,"Adelaide, South Australia",DaTTy Beshear’s Mistress,1
1602,2020-04-09 02:11:10,"California, USA",kim fike🇺🇸🇺🇸🇺🇸🇺🇸,1
1603,2020-04-09 02:11:10,"California, USA",kim fike🇺🇸🇺🇸🇺🇸🇺🇸,1
1604,2020-04-09 02:11:10,"California, USA",kim fike🇺🇸🇺🇸🇺🇸🇺🇸,1
1605,2020-04-09 02:11:10,"Nebraska, US",janQpublic🕆TrustThePlan🇺🇸#FlynnFighter,0
1606,2020-04-09 02:11:10,Hollister,🏀🤺Ftb🔅 🏌🏽‍♀️🇲🇽🧘🏽‍♀️,1
1607,2020-04-09 02:11:10,,Sangita Basudev,0
1608,2020-04-09 02:11:10,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1609,2020-04-09 02:11:10,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1610,2020-04-09 02:11:10,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1611,2020-04-09 02:11:10,San Francisco Bay Area,SC,1
1612,2020-04-09 02:11:10,San Francisco Bay Area,SC,1
1613,2020-04-09 02:11:10,"Jodhpur, Rajasthan, India",DEEPAK PUROHIT,0
1614,2020-04-09 02:11:10,"West Palm Beach, FL",KeepFLGreat,1
1615,2020-04-09 02:11:10,"West Palm Beach, FL",KeepFLGreat,1
1616,2020-04-09 02:11:10,"West Palm Beach, FL",KeepFLGreat,1
1617,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1618,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1619,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1620,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,0
1621,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1622,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1623,2020-04-09 02:11:10,"Waterloo, ON",Karen Lochead,1
1624,2020-04-09 02:11:10,Honduras & USA,Frog Rescue,1
1625,2020-04-09 02:11:10,Honduras & USA,Frog Rescue,1
1626,2020-04-09 02:11:10,"Lyon, France",Vodevil1855,0
1627,2020-04-09 02:11:10,"Lyon, France",Vodevil1855,0
1628,2020-04-09 02:11:10,"London, England",Jahi Grant @ Populous,1
